date,close
2023-10-25,3504.46
2023-10-26,3514.14
2023-10-27,3562.39
2023-10-30,3583.77
2023-10-31,3572.51
2023-11-01,3571.03
2023-11-02,3554.19
2023-11-03,3584.14
2023-11-06,3632.61
2023-11-07,3619.76
2023-11-08,3611.07
2023-11-09,3612.83
2023-11-10,3586.49
2023-11-13,3579.41
2023-11-14,3582.06
2023-11-15,3607.25
2023-11-16,3572.36
2023-11-17,3568.07
2023-11-20,3576.32
2023-11-21,3581.07
2023-11-22,3544.42
2023-11-23,3561.52
2023-11-24,3538.01
2023-11-27,3511.94
2023-11-28,3518.52
2023-11-29,3488.31
2023-11-30,3496.2
2023-12-01,3482.88
2023-12-04,3460.14
2023-12-05,3394.26
2023-12-06,3399.6
2023-12-07,3391.28
2023-12-08,3399.46
2023-12-11,3419.45
2023-12-12,3426.8
2023-12-13,3369.61
2023-12-14,3351.96
2023-12-15,3341.55
2023-12-18,3329.37
2023-12-19,3334.04
2023-12-20,3297.5
2023-12-21,3330.87
2023-12-22,3337.23
2023-12-25,3347.45
2023-12-26,3324.79
2023-12-27,3336.36
2023-12-28,3414.54
2023-12-29,3431.11
2024-01-02,3386.35
2024-01-03,3378.3
2024-01-04,3347.05
2024-01-05,3329.11
2024-01-08,3286.06
2024-01-09,3292.5
2024-01-10,3277.13
2024-01-11,3295.67
2024-01-12,3284.17
2024-01-15,3280.92
2024-01-16,3300.88
2024-01-17,3229.08
2024-01-18,3274.73
2024-01-19,3269.78
2024-01-22,3218.9
2024-01-23,3231.93
2024-01-24,3277.11
2024-01-25,3342.92
2024-01-26,3333.82
2024-01-29,3303.96
2024-01-30,3245.04
2024-01-31,3215.35
2024-02-01,3217.71
2024-02-02,3179.63
2024-02-05,3200.42
2024-02-06,3311.69
2024-02-07,3343.63
2024-02-08,3364.93
2024-02-19,3403.81
2024-02-20,3410.85
2024-02-21,3456.87
2024-02-22,3486.67
2024-02-23,3489.74
2024-02-26,3453.36
2024-02-27,3494.79
2024-02-28,3450.26
2024-02-29,3516.08
2024-03-01,3537.8
2024-03-04,3540.87
2024-03-05,3565.51
2024-03-06,3551.05
2024-03-07,3529.72
2024-03-08,3544.91
2024-03-11,3589.26
2024-03-12,3597.49
2024-03-13,3572.36
2024-03-14,3562.22
2024-03-15,3569.99
2024-03-18,3603.53
2024-03-19,3577.63
2024-03-20,3585.38
2024-03-21,3581.09
2024-03-22,3545.0
2024-03-25,3525.76
2024-03-26,3543.75
2024-03-27,3502.79
2024-03-28,3520.96
2024-03-29,3537.48
2024-04-01,3595.65
2024-04-02,3580.68
2024-04-03,3567.8
2024-04-08,3536.41
2024-04-09,3533.49
2024-04-10,3504.71
2024-04-11,3504.24
2024-04-12,3475.84
2024-04-15,3549.08
2024-04-16,3511.11
2024-04-17,3565.4
2024-04-18,3569.8
2024-04-19,3541.66
2024-04-22,3530.9
2024-04-23,3506.22
2024-04-24,3521.62
2024-04-25,3530.28
2024-04-26,3584.27
2024-04-29,3623.91
2024-04-30,3604.39
2024-05-06,3657.88
2024-05-07,3659.01
2024-05-08,3630.22
2024-05-09,3664.56
2024-05-10,3666.28
2024-05-13,3664.69
2024-05-14,3657.05
2024-05-15,3626.06
2024-05-16,3640.36
2024-05-17,3677.97
2024-05-20,3690.96
2024-05-21,3676.16
2024-05-22,3684.45
2024-05-23,3641.79
2024-05-24,3601.48
2024-05-27,3635.71
2024-05-28,3609.17
2024-05-29,3613.52
2024-05-30,3594.31
2024-05-31,3579.92
2024-06-03,3588.75
2024-06-04,3615.67
2024-06-05,3594.79
2024-06-06,3592.25
2024-06-07,3574.11
2024-06-11,3542.88
2024-06-12,3544.12
2024-06-13,3526.13
2024-06-14,3541.53
2024-06-17,3536.2
2024-06-18,3545.59
2024-06-19,3528.75
2024-06-20,3503.28
2024-06-21,3495.62
2024-06-24,3476.81
2024-06-25,3457.9
2024-06-26,3480.26
2024-06-27,3454.12
2024-06-28,3461.66
2024-07-01,3478.18
2024-07-02,3471.79
2024-07-03,3463.41
2024-07-04,3445.81
2024-07-05,3431.06
2024-07-08,3401.76
2024-07-09,3439.81
2024-07-10,3428.97
2024-07-11,3468.17
2024-07-12,3472.4
2024-07-15,3476.25
2024-07-16,3498.28
2024-07-17,3501.58
2024-07-18,3520.93
2024-07-19,3539.02
2024-07-22,3514.92
2024-07-23,3439.88
2024-07-24,3418.17
2024-07-25,3399.27
2024-07-26,3409.29
2024-07-29,3390.74
2024-07-30,3369.38
2024-07-31,3442.08
2024-08-01,3419.27
2024-08-02,3384.39
2024-08-05,3343.32
2024-08-06,3342.98
2024-08-07,3341.49
2024-08-08,3342.94
2024-08-09,3331.63
2024-08-12,3325.86
2024-08-13,3334.39
2024-08-14,3309.24
2024-08-15,3341.95
2024-08-16,3345.63
2024-08-19,3356.97
2024-08-20,3332.7
2024-08-21,3321.64
2024-08-22,3313.14
2024-08-23,3327.19
2024-08-26,3324.22
2024-08-27,3305.33
2024-08-28,3286.5
2024-08-29,3277.68
2024-08-30,3321.43
2024-09-02,3265.01
2024-09-03,3273.43
2024-09-04,3252.16
2024-09-05,3257.76
2024-09-06,3231.35
2024-09-09,3192.95
2024-09-10,3195.76
2024-09-11,3186.13
2024-09-12,3172.47
2024-09-13,3159.25
2024-09-18,3171.01
2024-09-19,3196.04
2024-09-20,3201.05
2024-09-23,3212.76
2024-09-24,3351.91
2024-09-25,3401.53
2024-09-26,3545.32
2024-09-27,3703.68
2024-09-30,4017.85
2024-10-08,4256.1
2024-10-09,3955.98
2024-10-10,3997.79
2024-10-11,3887.17
2024-10-14,3961.34
2024-10-15,3855.99
2024-10-16,3831.59
2024-10-17,3788.22
2024-10-18,3925.23
2024-10-21,3935.2
2024-10-22,3957.78
2024-10-23,3973.21
2024-10-24,3928.83
2024-10-25,3956.42
2024-10-28,3964.16
2024-10-29,3924.65
2024-10-30,3889.45
2024-10-31,3891.04
2024-11-01,3890.02
2024-11-04,3944.76
2024-11-05,4044.57
2024-11-06,4024.28
2024-11-07,4145.7
2024-11-08,4104.05
2024-11-11,4131.13
2024-11-12,4085.74
2024-11-13,4110.89
2024-11-14,4039.62
2024-11-15,3968.83
2024-11-18,3950.38
2024-11-19,3976.89
2024-11-20,3985.77
2024-11-21,3989.3
2024-11-22,3865.7
2024-11-25,3848.09
2024-11-26,3840.18
2024-11-27,3907.04
2024-11-28,3872.55
2024-11-29,3916.58
2024-12-02,3947.63
2024-12-03,3951.89
2024-12-04,3930.56
2024-12-05,3921.59
2024-12-06,3973.14
2024-12-09,3966.57
2024-12-10,3995.64
2024-12-11,3988.83
2024-12-12,4028.5
2024-12-13,3933.18
2024-12-16,3911.84
2024-12-17,3922.03
2024-12-18,3941.89
2024-12-19,3945.46
2024-12-20,3927.74
2024-12-23,3933.57
2024-12-24,3983.69
2024-12-25,3985.63
2024-12-26,3987.48
2024-12-27,3981.03
2024-12-30,3999.05
2024-12-31,3934.91
2025-01-02,3820.4
2025-01-03,3775.16
2025-01-06,3768.97
2025-01-07,3796.11
2025-01-08,3789.22
2025-01-09,3779.88
2025-01-10,3732.48
2025-01-13,3722.51
2025-01-14,3820.54
2025-01-15,3796.03
2025-01-16,3800.38
2025-01-17,3812.34
2025-01-20,3829.68
2025-01-21,3832.61
2025-01-22,3797.02
2025-01-23,3803.74
2025-01-24,3832.86
2025-01-27,3817.08
2025-02-05,3795.08
2025-02-06,3842.83
2025-02-07,3892.7
2025-02-10,3901.06
2025-02-11,3883.14
2025-02-12,3919.86
2025-02-13,3905.14
2025-02-14,3939.01
2025-02-17,3947.4
2025-02-18,3912.78
2025-02-19,3940.16
2025-02-20,3928.9
2025-02-21,3978.44
2025-02-24,3969.72
2025-02-25,3925.65
2025-02-26,3959.94
2025-02-27,3968.12
2025-02-28,3890.05
2025-03-03,3888.47
2025-03-04,3885.22
2025-03-05,3902.57
2025-03-06,3956.24
2025-03-07,3944.01
2025-03-10,3928.8
2025-03-11,3941.42
2025-03-12,3927.23
2025-03-13,3911.58
2025-03-14,4006.56
2025-03-17,3996.79
2025-03-18,4007.72
2025-03-19,4010.17
2025-03-20,3974.99
2025-03-21,3914.7
2025-03-24,3934.85
2025-03-25,3932.3
2025-03-26,3919.36
2025-03-27,3932.41
2025-03-28,3915.17
2025-03-31,3887.31
2025-04-01,3887.68
2025-04-02,3884.39
2025-04-03,3861.5
2025-04-07,3589.44
2025-04-08,3650.76
2025-04-09,3686.79
2025-04-10,3735.12
2025-04-11,3750.52
2025-04-14,3759.14
2025-04-15,3761.23
2025-04-16,3772.82
2025-04-17,3772.22
2025-04-18,3772.52
2025-04-21,3784.88
2025-04-22,3783.95
2025-04-23,3786.88
2025-04-24,3784.36
2025-04-25,3786.99
2025-04-28,3781.62
2025-04-29,3775.08
2025-04-30,3770.57
2025-05-06,3808.54
2025-05-07,3831.63
2025-05-08,3852.9
2025-05-09,3846.16
2025-05-12,3890.61
2025-05-13,3896.26
2025-05-14,3943.21
2025-05-15,3907.2
2025-05-16,3889.09
2025-05-19,3877.15
2025-05-20,3898.17
2025-05-21,3916.38
2025-05-22,3913.87
2025-05-23,3882.27
2025-05-26,3860.11
2025-05-27,3839.4
2025-05-28,3836.24
2025-05-29,3858.7
2025-05-30,3840.23
2025-06-03,3852.01
2025-06-04,3868.74
2025-06-05,3877.56
2025-06-06,3873.98
2025-06-09,3885.25
2025-06-10,3865.47
2025-06-11,3894.63
2025-06-12,3892.2
2025-06-13,3864.18
2025-06-16,3873.8
2025-06-17,3870.38
2025-06-18,3874.97
2025-06-19,3843.09
2025-06-20,3846.64
2025-06-23,3857.9
2025-06-24,3904.03
2025-06-25,3960.07
2025-06-26,3946.02
2025-06-27,3921.76
2025-06-30,3936.08
2025-07-01,3942.76
2025-07-02,3943.68
2025-07-03,3968.07
2025-07-04,3982.2
2025-07-07,3965.17
2025-07-08,3998.45
2025-07-09,3991.4
2025-07-10,4010.02
2025-07-11,4014.81
2025-07-14,4017.67
2025-07-15,4019.06
2025-07-16,4007.2
2025-07-17,4034.49
2025-07-18,4058.55
2025-07-21,4085.61
2025-07-22,4118.96
2025-07-23,4119.77
2025-07-24,4149.04
2025-07-25,4127.16
2025-07-28,4135.82
2025-07-29,4152.02
2025-07-30,4151.24
2025-07-31,4075.59
2025-08-01,4054.93
2025-08-04,4070.7
2025-08-05,4103.45
2025-08-06,4113.49
2025-08-07,4114.67
2025-08-08,4104.97
2025-08-11,4122.51
2025-08-12,4143.83
2025-08-13,4176.58
2025-08-14,4173.31
2025-08-15,4202.35
2025-08-18,4239.41
2025-08-19,4223.37
2025-08-20,4271.4
2025-08-21,4288.07
2025-08-22,4378.0
2025-08-25,4469.22
2025-08-26,4452.59
2025-08-27,4386.13
2025-08-28,4463.78
2025-08-29,4496.76
2025-09-01,4523.71
2025-09-02,4490.45
2025-09-03,4459.83
2025-09-04,4365.21
2025-09-05,4460.32
2025-09-08,4467.57
2025-09-09,4436.26
2025-09-10,4445.36
2025-09-11,4548.03
2025-09-12,4522.0
2025-09-15,4533.06
2025-09-16,4523.34
2025-09-17,4551.02
2025-09-18,4498.11
2025-09-19,4501.92
2025-09-22,4522.61
2025-09-23,4519.78
2025-09-24,4566.07
2025-09-25,4593.49
2025-09-26,4550.05
2025-09-29,4620.05
2025-09-30,4640.69
2025-10-09,4709.48
2025-10-10,4616.83
2025-10-13,4593.98
2025-10-14,4539.06
2025-10-15,4606.29
2025-10-16,4618.42
2025-10-17,4514.23
2025-10-20,4538.22
2025-10-21,4607.87
2025-10-22,4592.57
2025-10-23,4606.34
2025-10-24,4660.68
2025-10-27,4716.02
2025-10-28,4691.97
2025-10-29,4747.84
2025-10-30,4709.91
2025-10-31,4640.67
2025-11-03,4653.4
2025-11-04,4618.7
2025-11-05,4627.26
2025-11-06,4693.4
2025-11-07,4678.79
2025-11-10,4695.05
2025-11-11,4652.17
2025-11-12,4645.91
2025-11-13,4702.07
2025-11-14,4628.14
2025-11-17,4598.05
2025-11-18,4568.19
2025-11-19,4588.29
2025-11-20,4564.95
2025-11-21,4453.61
2025-11-24,4448.05
2025-11-25,4490.4
2025-11-26,4517.63
2025-11-27,4515.4
2025-11-28,4526.66
2025-12-01,4576.49
2025-12-02,4554.33
2025-12-03,4531.05
2025-12-04,4546.57
2025-12-05,4584.54
2025-12-08,4621.75
2025-12-09,4598.22
2025-12-10,4591.83
2025-12-11,4552.18
2025-12-12,4580.95
2025-12-15,4552.06
2025-12-16,4497.55
2025-12-17,4579.88
2025-12-18,4552.79
2025-12-19,4568.18
2025-12-22,4611.62
2025-12-23,4620.73
2025-12-24,4634.06
2025-12-25,4642.54
2025-12-26,4657.24
2025-12-29,4639.37
2025-12-30,4651.28
2025-12-31,4629.94
2026-01-05,4717.75
2026-01-06,4790.69
2026-01-07,4776.67
2026-01-08,4737.65
2026-01-09,4758.92
2026-01-12,4789.92
2026-01-13,4761.03
2026-01-14,4741.93
2026-01-15,4751.43
2026-01-16,4731.87
2026-01-19,4734.46
2026-01-20,4718.88
2026-01-21,4723.07
2026-01-22,4723.71
2026-01-23,4702.5
2026-01-26,4706.96
2026-01-27,4705.69
2026-01-28,4717.99
2026-01-29,4753.87
2026-01-30,4706.34
2026-02-02,4605.98
2026-02-03,4660.11
2026-02-04,4698.68
2026-02-05,4670.42
2026-02-06,4643.6
2026-02-09,4719.06
2026-02-10,4724.3
2026-02-11,4713.82
2026-02-12,4719.58
2026-02-13,4660.41
2026-02-24,4707.54
2026-02-25,4735.89
2026-02-26,4726.87
2026-02-27,4710.65
2026-03-02,4728.67
2026-03-03,4655.9
2026-03-04,4602.62
2026-03-05,4647.69
2026-03-06,4660.44
2026-03-09,4615.46
2026-03-10,4674.76
2026-03-11,4704.5
2026-03-12,4687.56
2026-03-13,4669.14
2026-03-16,4671.56
2026-03-17,4637.44
2026-03-18,4658.33
2026-03-19,4583.25
2026-03-20,4567.02
2026-03-23,4418.0
2026-03-24,4474.72
2026-03-25,4537.47
2026-03-26,4532.17
